Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Safety_Score,Output
10,10,74.65815861,0.221630725,75.97,6,35535.20052,1,0.009003721,49.13242009,0
8,3,52.59799453,0.393285972,77.91,4,26005.32299,2,0.048057192,44.52054795,0
20,12,55.97082954,0.427184277,76.63,3,40846.9169,2,0.203686645,40.4109589,0
17,8,74.2023701,0.234973675,81.04,7,44041.91378,2,0.003891851,50.2739726,1
12,6,65.40565178,0.272478182,77.49,6,32628.11973,3,0.007983807,42.78538813,0
14,5,52.82588879,0.520945546,83.57,2,42152.50214,2,0.569213826,48.44748858,0
16,10,75.38742024,0.264905157,83.32,6,22659.25734,1,0.005603373,29.36073059,0
16,0,82.95350957,0.21550018,77.38,2,27803.31303,4,0.378611274,51.36986301,1
14,20,56.15314494,0.391482871,83.23,7,23226.23689,3,0.002348555,59.8173516,1
16,3,58.38650866,0.416005049,78.13,2,41881.58144,2,0.566805569,42.51141553,0
14,2,62.35186873,0.461803823,79.83,7,34233.04336,3,0.003031013,59.04109589,1
11,2,73.33637192,0.434396682,87.23,2,51368.75,3,0.729576238,58.44748858,1
9,1,57.976299,0.2959185,80.64,4,41703.45329,2,0.075816075,41.64383562,0
14,4,74.74931632,0.218024522,77.91,3,38146.38567,4,0.190706009,35.02283105,0
15,4,59.98176846,0.338832312,81.04,3,18915.50902,2,0.094704576,56.21004566,1
14,4,51.09389243,0.341717274,82.99,2,45105.84144,2,0.613499623,36.02739726,0
14,18,58.0674567,0.467573747,83.08,3,40226.17826,3,0.202363111,37.80821918,0
11,1,57.15587967,0.244349802,78.72,1,37177.37893,4,1.366364361,45.93607306,0
15,3,68.64175023,0.251922827,81.18,4,33079.16863,0,0.060278287,45.06849315,0
8,4,65.26891522,0.175471331,80.06,4,39310.10552,3,0.071372815,45.15981735,0
20,12,57.61166819,0.422135593,77.16,4,27487.6888,5,0.049983339,29.6347032,0
16,12,58.43208751,0.477671114,78.85,5,30147.90544,2,0.019522058,41.32420091,0
14,0,81.40382862,0.291230436,81.94,4,36065.20853,2,0.065986967,23.42465753,0
17,1,74.88605287,0.343159755,81.27,7,31003.91104,1,0.002859213,49.45205479,0
7,2,80.35551504,0.286542373,77.85,4,31922.10032,1,0.059381331,49.5890411,0
12,13,50.18231541,0.448460873,80.83,2,52978.47906,1,0.695172259,56.25570776,1
15,1,67.68459435,0.260217093,78.16,3,26636.76857,1,0.131904151,33.69863014,0
11,1,64.26618049,0.319358817,78.63,6,30871.75902,2,0.008087327,69.8173516,1
20,0,70.28258888,0.199632889,78.37,6,47182.81461,2,0.011599273,0,0
12,2,50.18231541,0.576481067,80.17,5,35910.20041,1,0.024534755,55.66210046,1
5,0,73.83773929,0.369845655,80.64,4,55638.9033,2,0.100005417,55.75342466,1
10,7,63.90154968,0.387516048,80.83,2,48274.05545,1,0.656726105,73.10502283,1
8,3,54.28441203,0.487407862,80.06,1,32195.21586,2,1.18559131,44.79452055,0
13,7,61.39471285,0.430429859,75.94,3,27897.8067,3,0.138524831,28.03652968,0
16,1,54.9680948,0.35037216,81.05,1,25149.7751,4,0.928160114,18.17351598,0
13,34,64.94986326,0.379582402,82.06,4,38168.28455,3,0.069384269,29.45205479,0
14,22,87.46581586,0.250480346,82.46,6,26029.16326,1,0.006452921,36.57534247,0
11,3,77.71194166,0.322243779,81.04,4,17735.21444,1,0.030846776,34.38356164,0
18,2,64.31175934,0.306376488,77.94,1,34827.81947,2,1.270808056,33.10502283,0
21,0,65.49680948,0.36335449,82.92,4,26977.61345,1,0.0494698,26.07305936,0
14,0,72.56153145,0.312146412,82.26,6,29519.01023,4,0.00752627,34.65753425,0
15,4,67.68459435,0.340996033,81.43,4,31151.75116,3,0.057413658,43.78995434,0
12,6,73.70100273,0.370927515,81.03,2,25768.14521,2,0.349996581,30.3196347,0
14,0,80.08204193,0.319719437,81.03,1,32806.28957,2,1.203641484,23.15068493,0
6,3,45.48769371,0.269953841,79.34,4,24451.81962,1,0.044304207,63.97260274,1
15,13,69.14311759,0.33630797,85.92,6,19458.97649,2,0.004278344,31.46118721,0
12,17,51.5952598,0.502193292,77.37,6,30281.73033,3,0.007513743,32.10045662,0
9,0,50.50136737,0.354699603,78.23,4,35695.99017,4,0.065163674,40.82191781,0
15,2,79.85414768,0.35037216,81.63,6,28520.19777,1,0.007286016,33.78995434,0
11,3,85.59708295,0.351093401,78.03,6,28520.19777,3,0.007222059,45.98173516,0
15,5,67.09206928,0.385352326,81.26,2,43094.66108,1,0.581725543,45.34246575,0
11,11,73.19963537,0.33702921,81.44,4,21620.87164,0,0.039788262,34.65753425,0
10,3,79.35278031,0.284018031,80.96,4,32806.28957,1,0.060177744,36.43835616,0
7,0,72.97174111,0.4044652,82.75,1,37933.399,3,1.39011858,49.6803653,0
16,5,69.64448496,0.416005049,76.11,1,27016.76229,2,0.997980574,41.73515982,0
10,0,76.75478578,0.28329679,78.56,4,26430.50096,2,0.048000031,39.543379,0
15,8,76.70920693,0.412759466,81.15,4,49077.63888,3,0.090275285,22.73972603,0
11,17,96.03463993,0.217663902,78.43,5,35847.89587,2,0.024816226,71.46118721,1
13,0,68.18596171,0.237498017,81.39,2,29306.95075,2,0.394504816,40.91324201,0
19,11,70.9206928,0.382467364,78.42,6,41232.83729,2,0.010438892,18.72146119,0
13,3,80.26435734,0.32368626,77.56,7,32338.7124,1,0.003118626,62.42009132,1
14,19,62.30628988,0.52527299,80.49,5,43319.38364,1,0.029283072,47.99086758,0
12,6,68.91522334,0.325849982,81.06,4,32509.93126,4,0.060278287,42.51141553,0
10,7,68.50501367,0.41744753,81.76,2,36844.46116,2,0.498504577,60.2739726,1
12,3,45.67000912,0.401219618,79.46,1,34417.31778,2,1.268472711,31.41552511,0
10,4,78.30446673,0.312146412,81.24,3,27827.85143,2,0.138546714,50.0456621,1
16,1,74.15679125,0.325849982,82.44,4,33053.91631,2,0.060278287,19.49771689,0
15,13,63.94712853,0.334504868,76.56,4,52691.12095,1,0.09280466,20.2283105,0
13,10,69.64448496,0.410956365,84.2,2,15052.6235,1,0.205120204,50.2739726,1
8,6,52.09662716,0.488489722,78.46,3,49898.05012,1,0.250941168,57.03196347,1
8,6,60.57429353,0.324768121,79.56,4,46540.27204,1,0.084785639,44.47488584,0
14,13,57.70282589,0.505078255,84.26,5,38518.28593,1,0.026949467,34.84018265,0
9,11,66.31722881,0.28329679,80.03,4,44263.04351,2,0.082415748,52.37442922,1
18,7,52.55241568,0.449542734,76.87,4,36997.32988,1,0.067711449,23.60730594,0
12,1,55.24156791,0.35037216,80.27,4,32058.5032,4,0.05941457,30.73059361,0
14,0,56.51777575,0.365878832,80.71,2,20955.04161,1,0.283595649,37.07762557,0
11,0,50.77484047,0.500390191,77.95,2,29784.27436,3,0.401309819,46.43835616,0
8,4,68.36827712,0.25516841,79.94,5,26636.76857,3,0.018989774,43.69863014,0
14,4,83.68277119,0.198911648,78.99,2,12221.251,3,0.153524646,24.38356164,0
11,4,78.07657247,0.205763433,76.89,2,26232.98814,2,0.354201915,35.98173516,0
15,1,35.68824066,0.881926433,78.37,3,20326.14326,2,0.10246979,32.28310502,0
15,2,77.62078396,0.298442842,81.32,3,26632.01297,2,0.132439527,32.87671233,0
9,3,63.94712853,0.245431662,83.74,1,29887.2365,3,1.107264599,42.55707763,0
14,0,57.52051048,0.244349802,79.64,3,45969.45269,0,0.228432043,37.30593607,0
15,1,55.69735643,0.505438875,77.17,6,33350.46818,1,0.008571062,22.19178082,0
13,4,78.66909754,0.308900829,79.83,2,29157.10744,3,0.395623223,63.88127854,1
12,2,76.48131267,0.264905157,79.8,7,35683.77174,2,0.003264625,30.77625571,0
14,1,51.91431176,0.53897656,77.92,2,21656.81322,2,0.292872789,49.45205479,0
11,0,89.60802188,0.259135233,74.86,2,18890.36474,3,0.264253744,34.47488584,0
15,1,71.0118505,0.206484674,79.09,3,22172.72266,3,0.110911641,21.46118721,0
11,7,64.40291705,0.320801298,81.04,2,26020.76342,2,0.352325724,72.14611872,1
9,1,91.20328168,0.217663902,79.73,5,35847.89587,1,0.025344491,64.33789954,1
12,3,76.48131267,0.271035701,76.42,4,34703.88599,1,0.063078229,30.77625571,0
21,7,68.77848678,0.28329679,76.61,3,40238.33209,1,0.199990449,13.92694064,0
15,1,70.19143118,0.357223945,78.59,2,20683.22452,1,0.280846251,34.10958904,0
20,13,76.75478578,0.298803462,79.22,6,30176.47025,2,0.007548232,15.20547945,0
5,6,58.61440292,0.473704291,83.26,2,26314.0707,3,0.355905702,77.89954338,1
9,9,69.96353692,0.331619906,78.28,6,12204.9766,1,0.003418416,76.39269406,1
15,13,56.65451231,0.400137757,77.9,4,16337.43249,4,0.02835983,21.73515982,0
18,3,80.44667274,0.303130905,78.63,3,29807.37933,2,0.147692401,23.60730594,0
17,5,85.41476755,0.481637937,86.43,2,53908.79751,0,0.695200433,16.16438356,0
15,1,81.81403829,0.338111071,79.54,5,34289.01431,1,0.023608923,45.20547945,0
14,1,58.93345488,0.540419041,77.17,3,38800.96731,2,0.192532112,36.75799087,0
16,3,62.57976299,0.307818969,78.31,4,37731.01544,3,0.069867542,31.09589041,0
10,1,81.22151322,0.254447169,79.04,6,24609.03355,2,0.006124302,50.82191781,1
17,4,71.64995442,0.438724125,79.77,6,20743.33747,2,0.005098132,27.39726027,0
14,17,69.4165907,0.440887847,79.36,2,18466.43025,2,0.250925151,47.03196347,0
15,5,47.90337284,0.409513884,81.18,3,45582.96994,3,0.227122916,32.55707763,0
9,12,40.51959891,0.438724125,75.12,2,31925.27555,3,0.433893499,64.65753425,1
7,9,88.46855059,0.313228273,83.99,6,20210.96474,1,0.00520289,60.2283105,1
12,10,74.93163172,0.265626397,80.21,5,36804.68065,3,0.024227215,30.2283105,0
11,1,60.71103008,0.338111071,79.19,6,42105.72256,2,0.009733825,68.49315068,1
14,3,59.52597995,0.514093761,77.33,3,29091.2627,2,0.145829384,36.52968037,0
13,25,70.69279854,0.205042193,82.45,4,32958.70939,2,0.060278287,26.48401826,0
13,17,73.33637192,0.333423008,78.68,3,32560.29012,1,0.162427777,39.36073059,0
13,6,62.7620784,0.279690588,80.86,4,43459.93175,2,0.080032343,28.67579909,0
8,12,61.21239745,0.341356653,77.03,6,33284.93084,2,0.008510169,57.07762557,1
17,17,67.8213309,0.330538045,76.92,4,31867.72783,2,0.058588425,39.6347032,0
14,16,62.03281677,0.456394519,77.52,6,19093.08225,2,0.004278344,24.79452055,0
15,0,64.12944394,0.368763794,80.44,4,31164.45231,2,0.057671472,20.1826484,0
14,4,68.09480401,0.240022358,80.84,1,43568.48792,1,1.629170565,49.45205479,0
15,3,72.24247949,0.248677245,78.31,2,39338.09069,2,0.532765184,45.06849315,0
7,5,80.62898815,0.502914533,78.44,3,33346.78557,0,0.166467316,58.44748858,1
17,3,71.37648131,0.331259286,80.37,4,34800.64658,3,0.063847963,16.16438356,0
9,1,53.23609845,0.457476379,84.41,2,26042.99344,3,0.352417125,63.28767123,1
10,11,69.09753874,0.374894338,76.74,3,21037.27854,1,0.103310533,36.71232877,0
11,10,59.5715588,0.529600433,82.23,3,34305.08534,1,0.1720013,46.16438356,0
14,0,60.34639927,0.281493689,78.09,4,38448.98191,3,0.07076495,26.02739726,0
15,3,70.00911577,0.25552903,75.55,3,24386.64992,0,0.122427914,32.05479452,0
17,2,73.47310848,0.311064551,78.87,3,49086.32798,3,0.241790541,27.39726027,0
17,3,51.5952598,0.524191129,75.21,4,24455.0852,1,0.044566011,16.11872146,0
13,4,77.07383774,0.321161918,77.11,4,35409.76276,2,0.06558602,39.9543379,0
8,3,62.16955333,0.278608727,78.8,4,21693.82358,2,0.039778087,44.42922374,0
12,1,68.86964448,0.281493689,81.99,4,38968.23652,3,0.071211938,54.84018265,1
16,3,65.99817685,0.423938695,76.92,2,23197.32945,1,0.311931453,42.64840183,0
20,9,69.18869644,0.331980527,77.07,2,23214.49122,2,0.311631545,42.10045662,0
8,1,48.90610757,0.541140281,78.31,3,30982.48581,3,0.15401046,67.53424658,1
11,5,52.96262534,0.426823657,81.46,4,50669.62755,2,0.093491646,36.21004566,0
12,6,62.12397448,0.232088713,81.27,1,20285.71129,2,0.742435605,30.2283105,0
14,6,57.11030082,0.447379012,85.91,2,32017.11885,1,0.433893499,49.17808219,0
10,17,59.07019143,0.447018392,77.26,2,38165.42072,2,0.516166765,59.9543379,1
10,6,78.30446673,0.381024883,78.83,3,29906.05373,1,0.149886331,50.50228311,1
15,3,65.99817685,0.331980527,77.81,5,46572.48254,0,0.031131125,43.37899543,0
3,10,55.15041021,0.604609448,81.81,5,32060.90826,3,0.022453057,83.69863014,1
18,3,75.7976299,0.302770285,79.37,4,34489.27966,2,0.063340485,24.24657534,0
12,3,82.1786691,0.434757303,80.66,1,24605.47132,0,0.905184704,33.05936073,0
13,5,40.29170465,0.518421204,77.91,6,26015.96294,2,0.006946392,38.03652968,0
13,0,58.88787603,0.531042914,81.72,2,41604.61056,3,0.559006908,40.63926941,0
14,1,68.41385597,0.2425467,77.99,1,34302.72585,2,1.26281554,48.90410959,0
16,20,64.03828624,0.308540209,81.8,7,15738.4878,3,0.001429418,54.29223744,1
13,0,62.9443938,0.321522539,78.72,2,30580.75163,1,0.416258197,50.2739726,1
6,9,52.50683683,0.311064551,78.37,3,29734.44134,1,0.147944221,63.33333333,1
14,0,48.58705561,0.590545258,82.2,3,37436.73221,1,0.185908103,25.29680365,0
16,7,49.49863263,0.397252795,77.75,1,23086.07039,1,0.845845626,29.22374429,0
9,14,51.5041021,0.5396978,79.75,7,30336.89053,1,0.00277624,52.51141553,1
11,1,81.90519599,0.226679409,81.82,6,40532.78544,2,0.009456813,45.70776256,0
13,3,69.91795807,0.338832312,79.75,4,32908.29368,3,0.059580342,52.46575342,1
13,3,58.1586144,0.355420844,77.89,4,36292.19498,1,0.066766997,29.22374429,0
20,3,64.4484959,0.341717274,80.44,6,40209.18634,1,0.010102085,16.98630137,0
14,2,41.8413856,0.585496574,77.74,3,22470.37473,3,0.112551767,47.85388128,0
14,8,74.74931632,0.28257555,78.54,1,38907.60335,1,1.445369612,35.70776256,0
19,17,55.69735643,0.496423368,80.67,5,25239.66271,1,0.016699685,31.96347032,0
10,2,65.36007293,0.578644789,80.98,7,25173.32812,2,0.002354009,61.32420091,1
14,1,73.10847767,0.306015867,79.28,7,30938.821,1,0.002778057,26.21004566,0
14,0,68.04922516,0.311064551,78.82,3,25093.12607,3,0.12433665,37.67123288,0
10,18,54.74020055,0.37741868,80.98,3,22792.0342,1,0.113684532,50.73059361,1
7,0,72.97174111,0.391482871,78.77,1,37933.399,2,1.395491763,49.7260274,0
12,0,73.19963537,0.260938334,80.34,2,41247.21387,1,0.56296677,56.48401826,1
19,6,62.62534184,0.427184277,80.95,7,30627.02389,4,0.002567284,41.68949772,0
14,3,79.12488605,0.301327804,82.11,2,27206.77747,1,0.367490582,49.08675799,0
13,0,43.66453965,0.735153985,77.25,6,39083.41233,1,0.01002475,53.10502283,1
11,7,75.52415679,0.281493689,87.47,7,25716.03912,2,0.002346066,71.78082192,1
13,2,55.51504102,0.550877028,82.46,4,28454.4614,2,0.052019506,40.91324201,0
15,0,67.86690975,0.381024883,76.23,4,37340.64067,2,0.068057398,46.43835616,0
17,8,66.08933455,0.268150739,77.56,6,19463.3736,2,0.004332081,12.69406393,0
7,2,58.97903373,0.449182113,78.09,7,14251.91589,1,0.00145524,47.62557078,0
10,12,46.7183227,0.410595745,83.57,3,23634.91707,2,0.117866214,51.00456621,1
9,12,61.48587056,0.418529391,82.45,4,36742.49659,1,0.067711449,52.28310502,1
8,14,61.48587056,0.267790119,78.02,4,27986.8546,3,0.051656492,44.33789954,0
11,18,76.93710119,0.381746123,76.56,5,33358.98408,1,0.02160247,59.40639269,1
11,0,47.35642662,0.510848179,79.92,2,29673.45967,1,0.403561046,57.53424658,1
20,3,48.67821331,0.510848179,78.9,5,33391.28694,2,0.022389162,29.04109589,0
13,5,57.06472197,0.370927515,85.6,3,29319.10603,3,0.144959688,50.2739726,1
7,0,75.84320875,0.293394158,80.5,4,27206.77747,1,0.050406015,50.50228311,1
11,7,69.55332726,0.238940498,75.13,7,32421.10812,1,0.003309241,71.78082192,1
11,3,82.90793072,0.346405337,77.63,6,26954.6668,3,0.006656118,45.89041096,0
15,15,60.61987238,0.472622431,78.16,4,23345.02957,2,0.042786406,22.64840183,0
20,19,74.2023701,0.217303282,76.8,3,42461.70044,1,0.212462296,15.75342466,0
9,6,53.1905196,0.575759827,83.39,2,31122.64585,3,0.421126243,52.37442922,1
10,4,100,0.209009016,78.58,2,39190.53631,4,0.528221263,48.31050228,0
19,0,59.98176846,0.639589614,77.83,4,35901.48037,2,0.066496379,19.36073059,0
18,1,63.85597083,0.37741868,81.82,3,43672.61801,1,0.215423035,24.70319635,0
11,6,66.90975387,0.419971872,79.22,1,27346.33666,3,0.993891141,47.71689498,0
12,1,48.3135825,0.673127299,83.58,1,39741.34628,1,1.459713058,33.01369863,0
9,6,80.5834093,0.240382979,77.87,4,31213.75222,2,0.057623062,43.97260274,0
14,0,74.74931632,0.324046881,78.95,6,15748.13414,1,0.003556877,37.80821918,0
14,4,80.53783045,0.249759106,82.28,5,33385.14826,2,0.022416107,48.53881279,0
13,15,58.02187785,0.511208799,83.6,5,43319.38364,1,0.030281399,52.51141553,1
11,16,76.75478578,0.197108547,81.1,5,19340.25511,2,0.012833612,45.20547945,0
16,5,55.05925251,0.307097728,82,2,32919.05248,1,0.442575446,42.46575342,0
16,10,59.07019143,0.576481067,78.91,1,35600.21888,2,1.311663918,18.17351598,0
17,7,67.68459435,0.375254959,80.95,5,31993.45889,4,0.021647601,37.30593607,0
10,6,76.61804923,0.258774612,76.77,4,42899.25088,2,0.07929952,39.45205479,0
12,5,68.73290793,0.335586729,78.63,4,14894.16202,1,0.027279609,66.25570776,1
15,7,65.31449407,0.274641904,77.99,1,28921.61765,1,1.064833705,22.96803653,0
16,3,62.62534184,0.427184277,80.06,6,40669.4426,2,0.009796937,30.95890411,0
10,0,69.69006381,0.321161918,78.94,3,19100.87039,3,0.09418704,50.82191781,1
9,34,51.91431176,0.488489722,78.5,1,34151.70015,2,1.249058097,40.86757991,0
11,34,60.02734731,0.367321313,75.21,5,52988.59629,1,0.033621042,35.38812785,0
13,17,76.02552416,0.388237288,79.64,6,30310.85218,1,0.007513309,41.68949772,0
15,4,37.28350046,0.695485755,78.51,6,21762.69878,1,0.005383992,22.78538813,0
15,8,51.36736554,0.502914533,81.93,4,40129.17934,2,0.074519712,20.2283105,0
14,5,55.28714676,0.405186441,75.4,7,42110.17765,2,0.004052827,62.10045662,1
13,0,72.19690064,0.373451857,78.55,3,44236.01775,5,0.221481273,39.8173516,0
13,0,77.3928897,0.465049405,75.95,3,26777.3964,1,0.133100818,39.9543379,0
4,7,64.22060164,0.273199423,86.43,2,30706.35477,2,0.416258197,65.34246575,1
15,2,66.54512306,0.423217454,77.32,6,27034.8777,4,0.006916604,56.71232877,1
8,6,53.91978122,0.300967184,81.97,4,34748.48773,3,0.063932188,44.79452055,0
14,2,79.21604376,0.187371799,79.52,3,29033.79042,4,0.145971234,36.39269406,0
14,3,71.05742935,0.29555788,79.28,7,42628.51041,0,0.003804788,36.57534247,0
15,5,62.71649954,0.330898666,82.39,6,31864.78987,2,0.008000398,21.50684932,0
12,6,66.1349134,0.223433826,81.28,6,53751.55782,1,0.01279394,29.8630137,0
15,4,57.24703737,0.372009376,79.22,7,24523.02714,4,0.002331671,42.83105023,0
15,3,71.19416591,0.29555788,78.31,5,37043.29196,2,0.024495462,46.02739726,0
16,6,87.10118505,0.312146412,84.48,2,30992.04278,2,0.417827928,41.68949772,0
16,1,49.95442115,0.362272629,79.07,6,36511.61432,2,0.008265888,17.48858447,0
14,3,50.22789426,0.362272629,79.31,3,31908.04001,2,0.15855647,22.92237443,0
18,6,54.19325433,0.598118283,82.96,5,38340.91776,2,0.025671263,33.56164384,0
16,1,54.9680948,0.505438875,80.47,4,30056.89894,4,0.054445065,19.7260274,0
15,0,67.45670009,0.523469888,78.41,4,40580.03774,4,0.074519712,21.23287671,0
12,0,43.84685506,0.707386224,80.13,7,44090.84961,3,0.003761259,42.14611872,0
9,0,80.44667274,0.17475009,81.83,3,19352.87618,2,0.094561641,52.92237443,1
7,19,70.51048314,0.555925712,77.02,3,34820.37956,3,0.173066681,71.59817352,1
3,2,57.52051048,0.383188604,82.97,7,44792.42195,3,0.003790467,77.89954338,1
10,12,65.99817685,0.337750451,80.01,3,36742.49659,1,0.182958865,63.33333333,1
7,22,63.12670921,0.551958889,78.24,4,36653.79366,2,0.06791806,48.63013699,0
8,30,45.89790337,0.672406058,75.91,7,40193.96412,2,0.003682046,77.76255708,1
14,19,60.25524157,0.582250992,77.86,3,25825.92085,2,0.128453569,37.21461187,0
10,16,70.69279854,0.392204111,76.98,4,49233.34871,2,0.090849753,51.27853881,1
15,0,69.14311759,0.304573386,79.57,3,39125.3306,0,0.196190986,31.18721461,0
8,13,45.89790337,0.630213487,78.5,4,32142.7804,2,0.058588425,82.28310502,1
14,4,69.87237922,0.274641904,77.52,2,16673.2615,2,0.232539482,48.17351598,0
13,20,77.16499544,0.356142084,83.96,2,20228.12287,2,0.275745471,50.59360731,1
11,3,71.74111212,0.444133429,80.68,2,27009.16121,2,0.364323086,58.31050228,1
12,3,55.37830447,0.321883159,88.62,1,30162.7965,2,1.109627272,31.36986301,0
15,3,64.03828624,0.416365669,77.63,4,17572.92548,2,0.031142769,34.10958904,0
14,0,63.71923428,0.401940858,80.42,1,33951.85584,2,1.249058097,24.97716895,0
11,2,57.65724704,0.597397043,83.56,5,36294.38961,4,0.025110149,60.456621,1
15,5,65.36007293,0.412038226,79.48,6,20862.63434,2,0.005610034,22.00913242,0
10,4,66.59070191,0.334144248,78.68,4,30197.04997,1,0.055722996,39.8173516,0
18,0,59.38924339,0.302409665,76.12,2,30380.73455,1,0.41108465,32.87671233,0
10,4,54.05651778,0.592348359,77.21,7,27036.96074,4,0.002222394,38.53881279,0
10,13,40.51959891,0.459279481,81.62,2,26064.93189,2,0.352422366,63.28767123,1
13,0,56.15314494,0.372369996,80.81,7,34142.82827,3,0.003086182,62.51141553,1
10,11,69.55332726,0.361551388,88.48,2,46378.86691,3,0.627545994,73.28767123,1
13,22,82.3609845,0.265987018,79.18,7,17476.86343,2,0.001878239,29.08675799,0
12,4,65.40565178,0.356863325,80.22,3,32349.23736,2,0.160110192,43.01369863,0
16,21,61.03008204,0.263823296,82.14,2,20584.32399,1,0.278446238,19.543379,0
10,1,50.59252507,0.408071403,80,3,22475.12587,4,0.112255875,49.7716895,0
11,3,53.73746582,0.510848179,80.91,6,19488.00552,3,0.004215512,35.06849315,0
16,0,66.81859617,0.515896863,82.25,6,22229.28329,3,0.005595536,19.9086758,0
20,1,76.75478578,0.224876307,74.79,1,33861.5537,1,1.239804261,15.52511416,0
13,2,55.65177758,0.44485467,85.26,3,27569.72084,0,0.137231411,40.91324201,0
13,0,64.94986326,0.333423008,78.72,2,51069.62087,3,0.686670027,50.73059361,1
12,0,55.46946217,0.259495853,79.89,2,32919.05248,2,0.444553308,56.52968037,1
17,2,66.18049225,0.430429859,82.31,2,41053.14487,4,0.55365091,36.07305936,0
12,20,55.69735643,0.48560476,77.9,6,21995.4182,3,0.005389075,44.01826484,0
8,4,62.12397448,0.332701767,78.8,1,51183.88256,4,1.818558216,44.42922374,0
15,0,62.48860529,0.402662099,76.02,2,38079.84275,2,0.517264576,46.43835616,0
11,1,79.35278031,0.26851136,80.24,4,30843.07933,2,0.057056422,36.16438356,0
8,4,71.0118505,0.233891814,76.14,2,41709.01528,2,0.564465085,69.45205479,1
13,7,77.07383774,0.465049405,80.43,6,33528.51335,3,0.008672093,37.99086758,0
14,4,58.61440292,0.482359178,81.38,1,31268.36847,4,1.139181357,58.31050228,1
14,0,56.4721969,0.375976199,81.32,1,23825.24666,3,0.871529587,23.56164384,0
